From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:03,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:04,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:05,,['N/A'],['N/A'],['  2404:5780:3::/48']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:06,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '36029']","['  2620:118:7002::/47', '  2620:118:7004::/47', '  2620:118:7006::/47']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:07,2800:a0:401:c828:a2ca:2000::ca,"['6057', '262516']",['  2804:578::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:08,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:09,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:10,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:11,2800:a0:401:c828:a2ca:2000::ca,"['6057', '7195']","['  2800:1e0:1023::/48', '  2800:1e0:1020::/44', '  2800:1e0:1022::/48', '  2800:1e0:1021::/48', '  2800:1e0:1020::/48']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:12,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '37662', '15808']",['  2c0f:ff90::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:13,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '262202', '262202', '262202', '3573']",['  2801:1f0:401c::/47'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:16,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:21,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:22,,['N/A'],['N/A'],['  2801:1f0:401c::/47']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:25,,['N/A'],['N/A'],"['  2804:27bc::/32', '  2804:4d8::/32', '  2804:9e0::/32', '  2804:4d7c::/32']"
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:28,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:32,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '15782']",['  2001:7a0::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:33,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '7473', '3758', '9911', '9890']",['  2a00:ad87:4600::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:34,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:38,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:39,,['N/A'],['N/A'],['  2a0e:aa07:f091::/48']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:41,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '136620', '204994']",['  2a0b:b87:ffe1::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:43,,['N/A'],['N/A'],['  2c0f:ff90::/32']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:45,2800:a0:401:c828:a2ca:2000::ca,"['6057', '23106', '53052']",['  2804:2f48:2000::/35'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:46,2800:a0:401:c828:a2ca:2000::ca,"['6057', '23106', '53095']","['  2804:43c4::/33', '  2804:43c4::/32']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:47,2800:a0:401:c828:a2ca:2000::ca,"['6057', '267124', '267124', '267124', '267124', '267124', '267124']","['  2804:487c:100::/40', '  2804:487c:200::/40', '  2804:487c:700::/40', '  2804:487c:800::/40', '  2804:487c:900::/40']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:48,2800:a0:401:c828:a2ca:2000::ca,"['6057', '52320', '23106', '262851', '266542']",['  2804:3d9c::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:49,2800:a0:401:c828:a2ca:2000::ca,"['6057', '3356', '3549', '23106', '53052']",['  2804:2f48:2000::/35'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:50,,['N/A'],['N/A'],['  2001:7a0::/32']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:51,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:52,2800:a0:401:c828:a2ca:2000::ca,"['6057', '262713', '263073', '61568', '37468', '38040', '131293', '131293', '131293', '9475']",['  2001:3c8:9405::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:53,,['N/A'],['N/A'],['  2001:3c8:9405::/48']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:54,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '6509', '15296', '393468']",['  2620:135:f000::/44'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:55,,['N/A'],['N/A'],['  2620:135:f000::/44']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:56,2800:a0:401:c828:a2ca:2000::ca,"['6057', '22356', '7195']","['  2800:1e0:1023::/48', '  2800:1e0:1022::/48', '  2800:1e0:1021::/48', '  2800:1e0:1020::/48']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:57,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:58,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:33:59,,['N/A'],['N/A'],"['  2804:5e50:100::/48', '  2804:5e50::/33', '  2804:5e50:101::/48']"
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:00,2800:a0:401:c828:a2ca:2000::ca,"['6057', '23106', '267126']",['  2804:4884::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:02,2800:a0:401:c828:a2ca:2000::ca,"['6057', '3356', '3549', '23106', '53052']",['  2804:2f48:2000::/35'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:04,,['N/A'],['N/A'],['  2804:3674::/32']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:05,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:06,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '35661', '199586', '207292']",['  2a0c:b641:763::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:09,2800:a0:401:c828:a2ca:2000::ca,"['6057', '268548']",['  2804:52e4::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:10,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '2914', '62240', '136620', '204438']",['  2a0c:9a40:8114::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:11,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:13,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '2914', '852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:14,,['N/A'],['N/A'],['  2a03:8160:14::/48']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:16,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:19,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468', '52965', '268103']",['  2804:580c::/33'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:21,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:22,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:24,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '136620', '202314']","['  2a06:1e86::/32', '  2a06:1e86:1010::/48']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:25,2800:a0:401:c828:a2ca:2000::ca,"['6057', '6939', '136620', '202314']","['  2a06:1e86:420::/48', '  2a06:1e86:1010::/48', '  2a06:1e86::/32']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:27,,['N/A'],['N/A'],['  2804:3674::/32']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:28,,['N/A'],['N/A'],['  2804:3674::/32']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:29,2800:a0:401:c828:a2ca:2000::ca,"['6057', '18881', '28598']","['  2804:248:4000::/34', '  2804:248::/34', '  2804:248::/32', '  2804:248:c000::/34', '  2804:248:8000::/34']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:30,2800:a0:401:c828:a2ca:2000::ca,"['6057', '18881', '262542']",['  2804:7ac::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:31,2800:a0:401:c828:a2ca:2000::ca,"['6057', '18881', '270559']",['  2804:6dd8:f000::/36'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:33,,['N/A'],['N/A'],['  2001:df4:1700::/48']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:34,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '10429', '18881']","['  2804:7f1:8000::/33', '  2804:1b1:c000::/35', '  2804:1b1:8000::/34', '  2804:1b1:b100::/47']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:35,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '10429', '266156', '262900']",['  2804:3a4:ffff::/48'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:38,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:39,2800:a0:401:c828:a2ca:2000::ca,"['6057', '12956', '3356', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:40,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:42,,['N/A'],['N/A'],['  2a03:8160:14::/48']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:43,2800:a0:401:c828:a2ca:2000::ca,"['6057', '53013', '268221']","['  2804:4dd0:8000::/33', '  2804:4dd0::/33']",['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:45,2800:a0:401:c828:a2ca:2000::ca,"['6057', '37468']",['  2804:3674::/32'],['N/A']
2800:a0:401:c828:a2ca:2000::ca,2001:13c7:7001:500::33,04/28/20,12:34:47,2800:a0:401:c828:a2ca:2000::ca,"['6057', '23106', '266191']",['  2804:3c1c::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:02,2401:d9c0::1,"['64271', '60068', '6939', '42541', '12654']",['  2001:7fb:ff02::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:03,2401:d9c0::1,"['64271', '60068', '6939', '47692', '12654']",['  2001:7fb:ff02::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:09,2401:d9c0::1,"['64271', '60068', '38001', '6939', '9498', '9829']",['  2001:4490:fffc::/46'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:10,2401:d9c0::1,"['64271', '60068', '174', '6453', '852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:11,2401:d9c0::1,"['64271', '60068', '174', '2914', '20473', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:14,2401:d9c0::1,"['64271', '60068', '6939', '12654']",['  2001:7fb:ff02::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:15,,['N/A'],['N/A'],['  2620:0:2f0::/48']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:17,,['N/A'],['N/A'],"['  2804:1110::/32', '  2404:f4c0:1100::/48']"
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:18,2401:d9c0::1,"['64271', '60068', '38001', '6939', '6453', '4755', '9829']",['  2001:4490:fffc::/46'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:21,2401:d9c0::1,"['64271', '60068', '6453', '6461', '19528']","['  2605:2400:100::/40', '  2605:2400::/40']",['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:28,2401:d9c0::1,"['64271', '60068', '6453', '6762', '25933', '268844']",['  2801:80:3520::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:30,2401:d9c0::1,"['64271', '60068', '6939', '9498', '9829']",['  2001:4490:fffc::/46'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:36,2401:d9c0::1,"['64271', '60068', '6453', '3356', '53857']",['  2001:438:11::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:38,2401:d9c0::1,"['64271', '6939', '9498', '9829', '132976']",['  2001:df6:e400::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:39,2401:d9c0::1,"['64271', '60068', '38001', '6939', '4637', '4773', '132915']",['  2401:7400:ef02::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:40,2401:d9c0::1,"['64271', '60068', '174', '6762', '25933', '268844']",['  2801:80:3520::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:41,2401:d9c0::1,"['64271', '60068', '6453', '1299', '30962', '41108', '209650']",['  2a07:1c44:8112::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:43,,['N/A'],['N/A'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:44,2401:d9c0::1,"['64271', '60068', '6453', '3257', '8111', '8111', '8111', '8111']",['  2001:410:a010::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:48,2401:d9c0::1,"['64271', '60068', '38001', '6939', '53013', '269266', '269266']",['  2804:61f0::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:52,2401:d9c0::1,"['64271', '60068', '6939', '137940']",['  2602:feda:40::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:30:55,2401:d9c0::1,"['64271', '60068', '6453', '174', '32629']",['  2620:0:2f0::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:00,2401:d9c0::1,"['64271', '60068', '38001', '6939', '137940']",['  2602:feda:40::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:07,2401:d9c0::1,"['64271', '60068', '6939', '137940']",['  2602:feda:40::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:08,2401:d9c0::1,"['64271', '60068', '6939', '136620', '204438']",['  2a0c:9a40:8114::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:09,2401:d9c0::1,"['64271', '4637', '9498', '9829']",['  2001:4490:fffc::/46'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:10,2401:d9c0::1,"['64271', '60068', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:19,2401:d9c0::1,"['64271', '60068', '38001', '6939', '18881', '265224']",['  2804:2c84::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:25,2401:d9c0::1,"['64271', '60068', '38001', '6939', '137940']",['  2602:feda:40::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:33,2401:d9c0::1,"['64271', '60068', '6939', '53356', '207292', '204994']",['  2a0b:b87:ffe1::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:40,2401:d9c0::1,"['64271', '60068', '174', '3356', '3549', '25933', '268844']",['  2801:80:3520::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:41,2401:d9c0::1,"['64271', '60068', '174', '3356', '49367', '50917']",['  2001:678:5b0::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:43,,['N/A'],['N/A'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:45,2401:d9c0::1,"['64271', '60068', '9658', '9821', '20940', '20940']",['  2600:1417:3e::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:49,2401:d9c0::1,"['64271', '60068', '38001', '6939', '12956', '10429', '265224']",['  2804:2c84::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:50,2401:d9c0::1,"['64271', '60068', '38001', '6939', '12956', '18881', '268484']",['  2804:51e8::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:31:58,2401:d9c0::1,"['64271', '60068', '6939', '4134', '23650']",['  240e:e9:9000::/37'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:00,2401:d9c0::1,"['64271', '60068', '6453', '12956', '28186', '269025']","['  2804:5e50:100::/48', '  2804:5e50:101::/48', '  2804:5e50::/33']",['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:07,2401:d9c0::1,"['64271', '60068', '38001', '6939', '35661', '199586', '207292']",['  2a0c:b641:763::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:10,,['N/A'],['N/A'],"['  2001:678:5b0::/48', '  2605:2400::/40', '  2605:2400:100::/40', '  2801:80:3520::/48']"
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:11,2401:d9c0::1,"['64271', '6939', '4134', '23650']",['  240e:e9:9000::/37'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:20,2401:d9c0::1,"['64271', '60068', '38001', '6939', '52836', '61841']",['  2801:80:b80::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:34,,['N/A'],['N/A'],['  2605:6480::/32']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:40,2401:d9c0::1,"['64271', '60068', '6453', '174', '32629']",['  2620:0:2f0::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:41,2401:d9c0::1,"['64271', '4637', '12041', '12041', '12041']",['  2001:500:20::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:42,2401:d9c0::1,"['64271', '60068', '38001', '6939', '4134', '23650']",['  240e:e9:9000::/37'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:43,,['N/A'],['N/A'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:47,2401:d9c0::1,"['64271', '60068', '38001', '6939', '136620', '202314']","['  2a06:1e86:420::/48', '  2a06:1e86:1010::/48']",['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:48,2401:d9c0::1,"['64271', '60068', '38001', '6939', '136620', '202314']",['  2a06:1e86::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:51,2401:d9c0::1,"['64271', '60068', '38001', '6939', '23106', '268297']",['  2804:4f00::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:32:56,2401:d9c0::1,"['64271', '60068', '6453', '5511', '49666', '25184', '24631', '202391', '39454']",['  2a05:ba40::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:10,,['N/A'],['N/A'],"['  2804:5e50:101::/48', '  2804:5e50:100::/48', '  2804:5e50::/33', '  2a07:1c44:8112::/48', '  2402:9e80:9::/48']"
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:11,2401:d9c0::1,"['64271', '60068', '6453', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:12,2401:d9c0::1,"['64271', '58453', '7738', '262999', '262999', '262999', '268199', '267991']",['  2804:5654::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:13,2401:d9c0::1,"['64271', '58453', '7738', '262999', '262999', '262999', '52995']",['  2804:4d8::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:21,2401:d9c0::1,"['64271', '60068', '38001', '6939', '52320', '23106', '268297']",['  2804:4f00::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:22,2401:d9c0::1,"['64271', '60068', '38001', '6939', '37468']",['  2804:3674::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:33,2401:d9c0::1,"['64271', '60068', '6453', '7473', '3758', '9911', '9911', '9911', '9911', '9911', '9890']",['  2a00:ad87:4600::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:40,,['N/A'],['N/A'],['  2001:438:11::/48']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:41,2401:d9c0::1,"['64271', '60068', '6939', '136620', '204994']",['  2a0b:b87:ffe1::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:42,2401:d9c0::1,"['64271', '60068', '6453', '1299', '13335']",['  2400:cb00:a1c7::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:43,2401:d9c0::1,"['64271', '60068', '38001', '6939', '1299', '7473', '9658', '9821', '20940', '20940']",['  2600:1417:3e::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:44,2401:d9c0::1,"['64271', '60068', '38001', '6939', '52554', '270363', '270363', '270363']",['  2804:6ae0::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:48,2401:d9c0::1,"['64271', '60068', '6453', '3356', '13335']",['  2400:cb00:a1c4::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:50,2401:d9c0::1,"['64271', '60068', '38001', '6939', '3257', '15782']",['  2001:7a0::/32'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:33:52,2401:d9c0::1,"['64271', '60068', '38001', '6939', '2914', '13335']",['  2400:cb00:a1c5::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:34:00,2401:d9c0::1,"['64271', '60068', '6453', '3356', '28186', '269025']","['  2804:5e50::/33', '  2804:5e50:101::/48', '  2804:5e50:100::/48']",['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:34:05,,['N/A'],['N/A'],['  240e:e9:9000::/37']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:34:07,2401:d9c0::1,"['64271', '60068', '6939', '35661', '199586', '207292']",['  2a0c:b641:763::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:34:08,2401:d9c0::1,"['64271', '60068', '6453', '3356', '49367', '50917']",['  2001:678:5b0::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:34:09,2401:d9c0::1,"['64271', '60068', '38001', '6939', '136620', '204438']",['  2a0c:9a40:8114::/48'],['N/A']
2401:d9c0::1,2001:13c7:7001:500::33,04/28/20,12:34:10,2401:d9c0::1,"['64271', '60068', '174', '3356', '28186', '269025']","['  2804:5e50:101::/48', '  2804:5e50:100::/48', '  2804:5e50::/33']",['N/A']
