From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
AS265721,AS12654,04/29/20,15:06:47,2803:4dc0:50::1,"['265721', '23520', '1299', '6939', '52836']","['  2804:bd4:8000::/34', '  2804:bd4::/34', '  2804:bd4:c000::/34', '  2804:bd4:4000::/34']",['N/A']
AS265721,AS12654,04/29/20,15:06:50,2803:4dc0:50::1,"['265721', '23520', '6939', '200273', '200273']",['  2001:678:7f8::/48'],['N/A']
AS265721,AS12654,04/29/20,15:06:51,2803:4dc0:50::1,"['265721', '23520', '6830', '2914', '852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS265721,AS12654,04/29/20,15:06:52,2803:4dc0:50::1,"['265721', '23520', '6830', '6453', '852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS265721,AS12654,04/29/20,15:06:57,2803:4dc0:50::1,"['265721', '23520', '6830', '9002', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:06:58,2803:4dc0:50::1,"['265721', '23520', '1299', '3356', '28210', '262271']",['  2804:12d4::/32'],['N/A']
AS265721,AS12654,04/29/20,15:06:59,2803:4dc0:50::1,"['265721', '23520', '1299', '174', '53013', '262808']","['  2804:1368::/33', '  2804:1368:8000::/33']",['N/A']
AS265721,AS12654,04/29/20,15:07:00,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:02,2803:4dc0:50::1,"['265721', '23520', '6939', '6677', '48685']",['  2a03:5cc0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:04,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:08,,['N/A'],['N/A'],['  2801:1f0:401d::/48']
AS265721,AS12654,04/29/20,15:07:11,2803:4dc0:50::1,"['265721', '23520', '16735', '4809', '53062', '53062', '53062', '266547', '266547']",['  2804:3db0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:12,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '264247']","['  2804:24e4:f000::/36', '  2804:24e4::/32']",['N/A']
AS265721,AS12654,04/29/20,15:07:13,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '61763', '61830']",['  2804:19fc::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:14,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '265224']",['  2804:2c84::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:15,2803:4dc0:50::1,"['265721', '23520', '6939', '52836']","['  2804:bd4::/34', '  2804:bd4:4000::/34', '  2804:bd4:8000::/34', '  2804:bd4:c000::/34']",['N/A']
AS265721,AS12654,04/29/20,15:07:16,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '263337']",['  2804:1490::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:17,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '61763', '262593']",['  2804:2e40::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:19,2803:4dc0:50::1,"['265721', '23520', '6830', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:20,2803:4dc0:50::1,"['265721', '23520', '1299', '16735', '4809', '11835', '269588']",['  2804:66e0::/33'],['N/A']
AS265721,AS12654,04/29/20,15:07:21,2803:4dc0:50::1,"['265721', '23520', '1299', '7738', '8167', '267300']",['  2801:80:2350::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:22,2803:4dc0:50::1,"['265721', '23520', '1299', '12956', '10429', '61763', '262593']",['  2804:2e40::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:25,2803:4dc0:50::1,"['265721', '23520', '6830', '12956', '10429', '267324', '267324', '267324']","['  2804:4bb0::/38', '  2804:4bb0:800::/38', '  2804:4bb0:1000::/38', '  2804:4bb0:400::/38', '  2804:4bb0:8000::/33', '  2804:4bb0:c00::/38']",['N/A']
AS265721,AS12654,04/29/20,15:07:26,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:27,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:28,2803:4dc0:50::1,"['265721', '23520', '6939', '28210', '262271']",['  2804:12d4::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:29,2803:4dc0:50::1,"['265721', '23520', '6830', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:30,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:34,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:35,2803:4dc0:50::1,"['265721', '23520', '6939', '265950', '265950', '263009', '269192']",['  2804:60cc::/33'],['N/A']
AS265721,AS12654,04/29/20,15:07:38,,['N/A'],['N/A'],['  2804:60cc::/33']
AS265721,AS12654,04/29/20,15:07:40,2803:4dc0:50::1,"['265721', '23520', '1299', '6939', '208884']",['  2a0e:aa07:f091::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:47,,['N/A'],['N/A'],"['  2804:230::/32', '  2804:104::/32']"
AS265721,AS12654,04/29/20,15:07:48,2803:4dc0:50::1,"['265721', '23520', '1273', '174', '53013', '53211']",['  2804:230::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:49,2803:4dc0:50::1,"['265721', '23520', '1299', '174', '35661', '199586', '207292']",['  2a0c:b641:763::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:51,2803:4dc0:50::1,"['265721', '23520', '6830', '6453', '852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:53,2803:4dc0:50::1,"['265721', '23520', '1299', '20055', '31857']",['  2604:3b80::/32'],['N/A']
AS265721,AS12654,04/29/20,15:07:54,,['N/A'],['N/A'],['  2804:104::/32']
AS265721,AS12654,04/29/20,15:07:55,2803:4dc0:50::1,"['265721', '23520', '6939', '58057', '39753']","['  2a0d:2406:510::/48', '  2a0e:b107:24::/48']",['N/A']
AS265721,AS12654,04/29/20,15:07:57,2803:4dc0:50::1,"['265721', '23520', '1299', '6939', '53356', '39753']",['  2602:fed2:7020::/48'],['N/A']
AS265721,AS12654,04/29/20,15:07:58,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
AS265721,AS12654,04/29/20,15:07:59,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:00,2803:4dc0:50::1,"['265721', '23520', '1299', '52320', '262807', '268043']",['  2804:5718::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:01,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:05,2803:4dc0:50::1,"['265721', '23520', '1299', '3356', '28210', '263585']",['  2804:f6c::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:07,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:08,,['N/A'],['N/A'],['  2801:1f0:401d::/48']
AS265721,AS12654,04/29/20,15:08:09,2803:4dc0:50::1,"['265721', '23520', '6939', '49685', '21155']","['  2001:67c:2d0::/48', '  2001:67c:23c4::/48']",['N/A']
AS265721,AS12654,04/29/20,15:08:10,2803:4dc0:50::1,"['265721', '23520', '1299', '8455', '49685', '28878']",['  2001:4cb8::/29'],['N/A']
AS265721,AS12654,04/29/20,15:08:11,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:15,2803:4dc0:50::1,"['265721', '23520', '1299', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:17,2803:4dc0:50::1,"['265721', '23520', '6830', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:18,2803:4dc0:50::1,"['265721', '23520', '6939', '49685', '21155', '59980']","['  2a00:4e40:1::/48', '  2a00:4e40:2::/48']",['N/A']
AS265721,AS12654,04/29/20,15:08:19,2803:4dc0:50::1,"['265721', '23520', '6830', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:20,2803:4dc0:50::1,"['265721', '23520', '1299', '8455', '49685', '21155', '61161']",['  2a0d:3206::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:21,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:23,2803:4dc0:50::1,"['265721', '23520', '6939', '64271', '12654']",['  2001:7fb:ff0f::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:24,2803:4dc0:50::1,"['265721', '23520', '6939', '28666', '268043']",['  2804:5718::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:25,2803:4dc0:50::1,"['265721', '23520', '6939', '53013', '265036', '267055', '267055']",['  2804:4774::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:27,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
AS265721,AS12654,04/29/20,15:08:28,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:29,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '262907', '263442']",['  2804:11d4::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:30,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '268484']",['  2804:51e8::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:31,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '263384']",['  2804:1554::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:32,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '270559']","['  2804:6dd8:c000::/36', '  2804:6dd8:e000::/36', '  2804:6dd8:9000::/36', '  2804:6dd8:6000::/36', '  2804:6dd8:2000::/36', '  2804:6dd8:d000::/36', '  2804:6dd8:8000::/36', '  2804:6dd8:4000::/36', '  2804:6dd8:1000::/36', '  2804:6dd8::/36', '  2804:6dd8:5000::/36', '  2804:6dd8:7000::/36', '  2804:6dd8:f000::/36', '  2804:6dd8:3000::/36', '  2804:6dd8:a000::/36', '  2804:6dd8:b000::/36', '  2804:6dd8::/32']",['N/A']
AS265721,AS12654,04/29/20,15:08:33,2803:4dc0:50::1,"['265721', '23520', '6939', '18881', '20940', '20940']",['  2600:1419:4000::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:37,2803:4dc0:50::1,"['265721', '23520', '1299', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:38,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:39,2803:4dc0:50::1,"['265721', '23520', '6939', '47692', '200273']",['  2001:678:7f8::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:40,2803:4dc0:50::1,"['265721', '23520', '6830', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:41,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:42,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '28186', '269025']","['  2804:5e50:101::/48', '  2804:5e50:100::/48', '  2804:5e50::/33']",['N/A']
AS265721,AS12654,04/29/20,15:08:43,2803:4dc0:50::1,"['265721', '23520', '6830', '12956', '28186', '269025']","['  2804:5e50:101::/48', '  2804:5e50:100::/48', '  2804:5e50::/33']",['N/A']
AS265721,AS12654,04/29/20,15:08:44,2803:4dc0:50::1,"['265721', '23520', '6939', '263283', '263990']",['  2804:28f8::/33'],['N/A']
AS265721,AS12654,04/29/20,15:08:45,,['N/A'],['N/A'],"['  2804:5e50::/33', '  2804:5e50:101::/48', '  2804:5e50:100::/48']"
AS265721,AS12654,04/29/20,15:08:46,2803:4dc0:50::1,"['265721', '23520', '6830', '12956', '28186', '269025']","['  2804:5e50::/33', '  2804:5e50:101::/48', '  2804:5e50:100::/48']",['N/A']
AS265721,AS12654,04/29/20,15:08:47,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '53013', '269266', '269266', '262543']",['  2804:37a4::/38'],['N/A']
AS265721,AS12654,04/29/20,15:08:48,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:49,2803:4dc0:50::1,"['265721', '23520', '16735', '262760', '263626', '263990']",['  2804:28f8::/33'],['N/A']
AS265721,AS12654,04/29/20,15:08:50,2803:4dc0:50::1,"['265721', '23520', '6830', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:51,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:52,2803:4dc0:50::1,"['265721', '23520', '6830', '6453', '852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS265721,AS12654,04/29/20,15:08:54,2803:4dc0:50::1,"['265721', '23520', '6830', '5511', '30844', '37006']",['  2c0f:fe30::/32'],['N/A']
AS265721,AS12654,04/29/20,15:08:56,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
AS265721,AS12654,04/29/20,15:08:57,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:09:01,2803:4dc0:50::1,"['265721', '23520', '6830', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:09:03,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS265721,AS12654,04/29/20,15:09:06,2803:4dc0:50::1,"['265721', '23520', '1299', '174', '53013', '53062', '264308']","['  2804:25e0:8000::/34', '  2804:25e0:4000::/34', '  2804:25e0:c000::/34']",['N/A']
AS265721,AS12654,04/29/20,15:09:07,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:09:09,,['N/A'],['N/A'],['  2801:1f0:401d::/48']
AS265721,AS12654,04/29/20,15:09:16,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:09:18,2803:4dc0:50::1,"['265721', '23520', '1273', '1239', '11830', '3573']",['  2801:1f0:401d::/48'],['N/A']
AS265721,AS12654,04/29/20,15:09:19,2803:4dc0:50::1,"['265721', '23520', '6830', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS265721,AS12654,04/29/20,15:09:21,2803:4dc0:50::1,"['265721', '23520', '1299', '174', '7713', '46052']",['  2001:df0:a8::/48'],['N/A']
AS265721,AS12654,04/29/20,15:09:22,2803:4dc0:50::1,"['265721', '23520', '1299', '50304', '56655', '58057']","['  2a0c:3b80:7b03::/48', '  2a0c:3b80:4e4f::/48']",['N/A']
AS265721,AS12654,04/29/20,15:09:24,2803:4dc0:50::1,"['265721', '23520', '6830', '6453', '30844', '37006']",['  2c0f:fe30::/32'],['N/A']
AS265721,AS12654,04/29/20,15:09:26,2803:4dc0:50::1,"['265721', '23520', '1299', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:09:27,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
AS265721,AS12654,04/29/20,15:09:28,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS265721,AS12654,04/29/20,15:09:35,,['N/A'],['N/A'],['  2801:1f0:401d::/48']
AS265721,AS12654,04/29/20,15:09:36,2803:4dc0:50::1,"['265721', '23520', '1299', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS6057,AS12654,04/29/20,15:05:05,200.40.162.202,"['6057', '267613', '53145', '266308', '266308', '266308', '266308', '266308']",['  170.79.140.0/22'],['N/A']
AS6057,AS12654,04/29/20,15:05:11,200.40.162.202,"['6057', '52871']",['  177.136.12.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:05:16,200.40.162.202,"['6057', '6939', '4826', '198148']","['  63.218.116.0/23', '  63.218.156.0/23', '  63.217.120.0/22']",['N/A']
AS6057,AS12654,04/29/20,15:05:18,200.40.162.202,"['6057', '12956', '22927', '52465', '52465']",['  190.112.219.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:05:19,200.40.162.202,"['6057', '6939', '4826', '17828', '17828', '17828', '17828', '63945']","['  103.103.182.0/24', '  103.103.183.0/24']",['N/A']
AS6057,AS12654,04/29/20,15:05:21,,['N/A'],['N/A'],['  170.254.4.0/22']
AS6057,AS12654,04/29/20,15:05:22,200.40.162.202,"['6057', '12956', '3356', '52863', '263528']",['  170.254.4.0/22'],['N/A']
AS6057,AS12654,04/29/20,15:05:23,,['N/A'],['N/A'],['  23.132.96.0/24']
AS6057,AS12654,04/29/20,15:05:29,200.40.162.202,"['6057', '6939', '37273']",['  41.84.192.0/19'],['N/A']
AS6057,AS12654,04/29/20,15:05:31,200.40.162.202,"['6057', '6939', '37273', '37228']","['  105.178.0.0/17', '  105.179.0.0/19']",['N/A']
AS6057,AS12654,04/29/20,15:05:33,200.40.162.202,"['6057', '53237', '264531']",['  138.0.72.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:05:35,200.40.162.202,"['6057', '6939', '4826', '17828', '17828', '17828', '17828', '136940']",['  103.99.175.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:05:37,200.40.162.202,"['6057', '10481', '7303', '264822']",['  170.80.138.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:05:40,200.40.162.202,"['6057', '6939', '37662', '21491']","['  196.0.97.0/24', '  196.0.14.0/23', '  196.0.13.0/24', '  196.0.12.0/24', '  196.0.11.0/24', '  196.0.10.0/24', '  196.0.9.0/24', '  196.0.7.0/24', '  196.0.6.0/24', '  196.0.5.0/24', '  196.0.3.0/24', '  196.0.2.0/24', '  196.0.1.0/24', '  196.0.0.0/24']",['N/A']
AS6057,AS12654,04/29/20,15:05:41,200.40.162.202,"['6057', '6939', '37662', '21491']","['  196.0.38.0/24', '  196.0.76.0/24', '  196.0.85.0/24', '  196.0.105.0/24', '  196.0.116.0/24', '  196.0.120.0/24', '  196.0.0.0/16']",['N/A']
AS6057,AS12654,04/29/20,15:05:42,,['N/A'],['N/A'],['  177.136.12.0/24']
AS6057,AS12654,04/29/20,15:05:43,,['N/A'],['N/A'],"['  196.0.43.0/24', '  196.0.85.0/24', '  196.0.27.0/24', '  196.0.9.0/24', '  196.0.35.0/24', '  196.0.13.0/24', '  196.0.31.0/24', '  196.0.4.0/24', '  196.0.3.0/24', '  196.0.112.0/24', '  196.0.84.0/24', '  196.0.76.0/24', '  196.0.56.0/24', '  196.0.119.0/24', '  196.0.80.0/24', '  196.0.115.0/24', '  196.0.104.0/24', '  196.0.120.0/24', '  196.0.242.0/24', '  196.0.14.0/24', '  196.0.117.0/24', '  196.0.86.0/24', '  196.0.6.0/24', '  196.0.46.0/24', '  196.0.89.0/24', '  196.0.26.0/24', '  196.0.47.0/24', '  196.0.44.0/24', '  196.0.49.0/24', '  196.0.97.0/24', '  196.0.102.0/24', '  196.0.106.0/24', '  196.0.15.0/24', '  196.0.40.0/24', '  196.0.45.0/24', '  196.0.0.0/24', '  196.0.32.0/24', '  196.0.2.0/24', '  196.0.14.0/23', '  196.0.51.0/24', '  196.0.34.0/24', '  196.0.38.0/24', '  196.0.1.0/24', '  196.0.87.0/24', '  196.0.122.0/24', '  196.0.29.0/24', '  196.0.10.0/24', '  196.0.58.0/24', '  196.0.11.0/24', '  196.0.23.0/24', '  196.0.41.0/24', '  196.0.103.0/24', '  196.0.50.0/24', '  196.0.16.0/24', '  196.0.21.0/24', '  196.0.105.0/24', '  196.0.116.0/24', '  196.0.17.0/24', '  196.0.42.0/24', '  196.0.25.0/24', '  196.0.19.0/24', '  196.0.30.0/24', '  196.0.5.0/24', '  196.0.33.0/24', '  196.0.118.0/24', '  196.0.0.0/16', '  196.0.12.0/24', '  196.0.7.0/24', '  196.0.39.0/24', '  196.0.101.0/24', '  196.0.109.0/24', '  196.0.100.0/24', '  196.0.22.0/24', '  196.0.114.0/24', '  196.0.113.0/24', '  196.0.24.0/24', '  196.0.36.0/24', '  196.0.28.0/24', '  196.0.37.0/24', '  63.218.116.0/23', '  63.217.120.0/22', '  63.218.156.0/23']"
AS6057,AS12654,04/29/20,15:05:44,200.40.162.202,"['6057', '6939', '37662', '21491']","['  196.0.1.0/24', '  196.0.10.0/24', '  196.0.12.0/24', '  196.0.7.0/24', '  196.0.97.0/24', '  196.0.3.0/24', '  196.0.9.0/24', '  196.0.0.0/24', '  196.0.6.0/24', '  196.0.5.0/24', '  196.0.2.0/24', '  196.0.11.0/24']",['N/A']
AS6057,AS12654,04/29/20,15:05:45,200.40.162.202,"['6057', '6939', '37662', '327727']",['  154.72.17.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:05:46,200.40.162.202,"['6057', '12956', '6762', '262253', '3132']",['  161.132.228.0/22'],['N/A']
AS6057,AS12654,04/29/20,15:05:47,,['N/A'],['N/A'],"['  196.0.85.0/24', '  196.0.38.0/24', '  196.0.102.0/24', '  196.0.45.0/24', '  196.0.114.0/24', '  196.0.112.0/24', '  196.0.50.0/24', '  196.0.7.0/24', '  196.0.106.0/24', '  196.0.33.0/24', '  196.0.1.0/24', '  196.0.101.0/24', '  196.0.44.0/24', '  196.0.24.0/24', '  196.0.5.0/24', '  196.0.9.0/24', '  196.0.21.0/24', '  196.0.115.0/24', '  196.0.28.0/24', '  196.0.19.0/24', '  196.0.16.0/24', '  196.0.116.0/24', '  196.0.39.0/24', '  196.0.105.0/24', '  196.0.27.0/24', '  196.0.12.0/24', '  196.0.49.0/24', '  196.0.23.0/24', '  196.0.32.0/24', '  196.0.14.0/24', '  196.0.40.0/24', '  196.0.26.0/24', '  196.0.22.0/24', '  196.0.6.0/24', '  196.0.46.0/24', '  196.0.34.0/24', '  196.0.122.0/24', '  196.0.37.0/24', '  196.0.14.0/23', '  196.0.0.0/16', '  196.0.97.0/24', '  196.0.4.0/24', '  196.0.29.0/24', '  196.0.2.0/24', '  196.0.113.0/24', '  196.0.31.0/24', '  196.0.47.0/24', '  196.0.89.0/24', '  196.0.10.0/24', '  196.0.42.0/24', '  196.0.11.0/24', '  196.0.86.0/24', '  196.0.30.0/24', '  196.0.36.0/24', '  196.0.80.0/24', '  196.0.58.0/24', '  196.0.118.0/24', '  196.0.100.0/24', '  196.0.13.0/24', '  196.0.87.0/24', '  196.0.25.0/24', '  196.0.109.0/24', '  196.0.43.0/24', '  196.0.84.0/24', '  196.0.56.0/24', '  196.0.15.0/24', '  196.0.0.0/24', '  196.0.35.0/24', '  196.0.119.0/24', '  196.0.51.0/24', '  196.0.103.0/24', '  196.0.242.0/24', '  196.0.17.0/24', '  196.0.117.0/24', '  196.0.41.0/24', '  196.0.76.0/24', '  196.0.104.0/24', '  196.0.3.0/24']"
AS6057,AS12654,04/29/20,15:05:48,200.40.162.202,"['6057', '11058', '52376', '52324', '52465']",['  190.112.219.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:05:51,200.40.162.202,"['6057', '52863', '263528']",['  170.254.4.0/22'],['N/A']
AS6057,AS12654,04/29/20,15:05:52,,['N/A'],['N/A'],"['  197.254.32.0/24', '  197.254.21.0/24', '  154.72.17.0/24', '  192.83.212.0/22', '  41.215.112.0/20']"
AS6057,AS12654,04/29/20,15:05:54,,['N/A'],['N/A'],"['  194.9.65.0/24', '  194.9.64.0/23', '  41.215.0.0/20', '  41.215.48.0/20', '  41.215.32.0/20', '  41.215.64.0/20', '  41.215.80.0/20', '  41.215.96.0/20', '  41.220.112.0/20', '  197.254.0.0/18', '  197.254.0.0/17', '  41.220.120.0/21', '  196.207.16.0/20', '  41.220.118.0/24', '  41.206.32.0/19', '  41.215.0.0/17', '  197.254.64.0/18', '  196.200.16.0/20']"
AS6057,AS12654,04/29/20,15:05:55,,['N/A'],['N/A'],['  196.200.16.0/24']
AS6057,AS12654,04/29/20,15:05:56,200.40.162.202,"['6057', '12956', '3356', '3549', '262808', '262808', '262808', '262808', '262808', '262808', '263339', '264119']",['  138.59.216.0/23'],['N/A']
AS6057,AS12654,04/29/20,15:05:57,200.40.162.202,"['6057', '14840', '61948']",['  143.255.122.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:06:01,,['N/A'],['N/A'],['  138.59.216.0/23']
AS6057,AS12654,04/29/20,15:06:02,200.40.162.202,"['6057', '262848', '28605']","['  179.127.114.0/23', '  179.127.112.0/23']",['N/A']
AS6057,AS12654,04/29/20,15:06:03,,['N/A'],['N/A'],"['  201.20.152.0/22', '  201.20.148.0/23', '  201.20.148.0/22', '  201.20.144.0/21', '  201.20.154.0/23', '  201.20.158.0/23', '  201.20.152.0/23', '  201.20.144.0/22', '  201.20.152.0/21', '  201.20.156.0/22', '  201.20.146.0/23', '  201.20.156.0/23', '  201.20.150.0/23', '  201.7.224.0/20', '  201.7.231.0/24', '  201.7.235.0/24']"
AS6057,AS12654,04/29/20,15:06:04,,['N/A'],['N/A'],"['  179.127.112.0/23', '  179.127.114.0/23']"
AS6057,AS12654,04/29/20,15:06:08,200.40.162.202,"['6057', '6939', '24785', '51758', '51758', '51758', '51758']",['  95.215.184.0/21'],['N/A']
AS6057,AS12654,04/29/20,15:06:09,200.40.162.202,"['6057', '12956', '2914', '24785', '51758', '51758', '51758', '51758']",['  95.215.184.0/21'],['N/A']
AS6057,AS12654,04/29/20,15:06:11,200.40.162.202,"['6057', '12956', '2914', '9498', '133684']",['  103.46.243.0/24'],['N/A']
AS6057,AS12654,04/29/20,15:06:12,200.40.162.202,"['6057', '6939', '36029']","['  198.105.254.0/24', '  198.105.253.0/24', '  198.105.252.0/24', '  198.105.251.0/24', '  198.105.249.0/24', '  198.105.248.0/24', '  198.105.247.0/24', '  198.105.250.0/24']",['N/A']
AS6057,AS12654,04/29/20,15:06:13,200.40.162.202,"['6057', '6939', '4826', '198148']","['  63.218.116.0/23', '  63.217.120.0/22', '  63.218.156.0/23']",['N/A']
AS6057,AS12654,04/29/20,15:06:14,,['N/A'],['N/A'],['  95.215.184.0/21']
AS6057,AS12654,04/29/20,15:06:19,200.40.162.202,"['6057', '12956', '3356', '3549', '262808', '262808', '262808', '262808', '262808', '262808', '263339', '264119']",['  138.59.218.0/23'],['N/A']
