Source,Time,date,Hops
195.135.215.2,23.0,14-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '72.14.232.195', '108.170.235.204', '172.253.79.169', '8.8.8.8']"
195.135.215.2,0.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '72.14.232.195', '108.170.235.204', '172.253.79.169', '8.8.8.8']"
195.135.215.2,2.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '64.233.175.133', '108.170.232.251', '172.253.79.169', '8.8.8.8']"
195.135.215.2,3.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '64.233.175.133', '108.170.232.251', '172.253.79.169', '8.8.8.8']"
195.135.215.2,6.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '72.14.232.195', '108.170.235.204', '172.253.79.169', '8.8.8.8']"
195.135.215.2,8.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '64.233.175.133', '108.170.232.251', '172.253.79.169', '8.8.8.8']"
195.135.215.2,9.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '72.14.232.195', '108.170.235.204', '172.253.79.169', '8.8.8.8']"
195.135.215.2,12.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '72.14.233.201', '108.170.235.64', '172.253.79.169', '8.8.8.8']"
195.135.215.2,15.0,15-04,"['192.168.89.1', '10.10.16.1', '188.254.10.105', '188.254.2.2', '92.50.229.138', '74.125.244.180', '216.239.51.249', '72.14.233.201', '108.170.235.64', '172.253.79.169', '8.8.8.8']"
195.16.76.150,18.0,14-04,"['192.168.101.1', '195.16.76.129', '195.16.76.1', '195.16.77.66', '194.44.13.229', '185.1.62.69', '108.170.248.131', '209.85.248.105', '108.170.250.193', '108.170.234.245', '8.8.8.8']"
195.16.76.150,20.0,14-04,"['192.168.101.1', '195.16.76.129', '195.16.76.1', '195.16.77.66', '194.44.13.229', '185.1.62.69', '108.170.248.131', '209.85.248.105', '108.170.250.193', '108.170.234.245', '8.8.8.8']"
195.16.76.150,21.0,14-04,"['192.168.101.1', '195.16.76.129', '195.16.76.1', '195.16.77.66', '194.44.13.229', '185.1.62.69', '108.170.248.131', '209.85.248.105', '108.170.250.193', '108.170.234.245', '8.8.8.8']"
195.177.253.252,3.0,14-04,"['10.204.5.1', '91.232.181.249', '91.232.181.190', '46.226.6.241', '192.124.192.148', '195.66.224.125', '108.170.246.161', '216.239.58.223', '8.8.8.8']"
195.177.253.252,5.0,14-04,"['10.202.4.1', '91.232.181.13', '91.232.181.190', '46.226.6.241', '192.124.192.148', '195.66.224.125', '108.170.246.161', '216.239.58.223', '8.8.8.8']"
195.177.253.252,6.0,14-04,"['10.202.4.1', '91.232.181.13', '91.232.181.190', '46.226.6.241', '192.124.192.148', '195.66.224.125', '108.170.246.161', '216.239.58.223', '8.8.8.8']"
195.177.253.252,8.0,14-04,"['10.204.5.1', '91.232.181.249', '91.232.181.190', '46.226.6.241', '192.124.192.148', '195.66.224.125', '108.170.246.161', '216.239.58.223', '8.8.8.8']"
195.177.253.252,9.0,14-04,"['10.204.5.1', '91.232.181.249', '91.232.181.190', '46.226.6.241', '192.124.192.148', '195.66.224.125', '108.170.246.161', '216.239.58.223', '8.8.8.8']"
195.177.253.252,12.0,14-04,"['10.202.4.1', '91.232.181.13', '91.232.181.190', '46.226.6.241', '192.124.192.148', '195.66.224.125', '108.170.246.161', '216.239.58.223', '8.8.8.8']"
195.194.108.15,3.0,14-04,"['195.194.104.250', '146.97.170.49', '146.97.38.41', '146.97.33.41', '146.97.33.21', '146.97.33.1', '72.14.217.18', '216.239.40.81', '72.14.217.18', '216.239.40.81', '172.253.71.189', '8.8.8.8']"
195.194.108.15,5.0,14-04,"['195.194.104.250', '146.97.170.49', '146.97.38.41', '146.97.33.41', '146.97.33.21', '146.97.33.1', '72.14.217.18', '216.239.40.81', '172.253.71.189', '8.8.8.8']"
195.194.108.15,6.0,14-04,"['195.194.104.250', '146.97.170.49', '146.97.38.41', '146.97.33.41', '146.97.33.21', '146.97.33.1', '72.14.217.18', '216.239.40.81', '172.253.71.189', '8.8.8.8']"
195.209.139.36,3.0,13-04,"['195.209.139.2', '188.128.24.237', '95.167.95.42', '87.226.183.89', '5.143.253.245', '108.170.250.146', '209.85.249.158', '216.239.57.222', '216.239.62.15', '8.8.8.8']"
195.209.139.36,5.0,13-04,"['195.209.139.1', '188.128.24.237', '95.167.95.42', '87.226.183.89', '5.143.253.245', '108.170.250.146', '209.85.249.158', '216.239.57.222', '216.239.62.15', '8.8.8.8']"
195.209.139.36,6.0,13-04,"['195.209.139.1', '195.209.139.2', '188.128.24.237', '95.167.95.42', '87.226.183.89', '5.143.253.245', '108.170.250.146', '216.239.50.2', '172.253.66.110', '216.239.62.15', '8.8.8.8']"
195.209.139.36,8.0,13-04,"['176.110.180.233', '78.25.67.157', '8.8.8.8']"
195.209.139.36,9.0,13-04,"['195.209.139.1', '176.110.180.233', '78.25.67.157', '8.8.8.8']"
195.43.80.141,3.0,13-04,"['195.43.80.137', '195.43.80.129', '195.43.80.1', '62.141.47.186', '62.141.47.153', '62.141.47.29', '108.170.241.129', '209.85.252.245', '8.8.8.8']"
195.43.80.141,5.0,13-04,"['195.43.80.137', '195.43.80.129', '195.43.80.1', '89.163.136.2', '62.141.47.186', '62.141.47.153', '62.141.47.29', '108.170.241.129', '209.85.252.245', '8.8.8.8']"
195.43.80.141,6.0,13-04,"['195.43.80.137', '195.43.80.129', '195.43.80.1', '89.163.136.2', '62.141.47.186', '62.141.47.153', '62.141.47.29', '108.170.241.129', '209.85.252.245', '8.8.8.8']"
197.239.73.59,12.0,14-04,"['197.239.73.57', '45.222.192.106', '45.222.192.105', '41.75.80.2', '72.14.217.212', '74.125.246.81', '172.253.76.173', '8.8.8.8']"
197.239.73.59,15.0,14-04,"['197.239.73.57', '45.222.192.105', '41.75.80.2', '72.14.217.212', '74.125.246.81', '172.253.76.173', '8.8.8.8']"
2.57.236.220,12.0,15-04,"['10.78.110.252', '2.57.236.193', '46.255.179.1', '83.167.56.250', '83.167.55.187', '213.152.30.17', '108.170.244.225', '108.170.234.51', '8.8.8.8']"
2.57.236.220,15.0,15-04,"['10.78.110.252', '46.255.179.1', '83.167.56.250', '83.167.55.187', '213.152.30.17', '108.170.244.225', '108.170.234.51', '8.8.8.8']"
2.83.109.66,18.0,13-04,"['192.168.1.254', '195.8.30.246', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,20.0,13-04,"['192.168.1.254', '195.8.30.246', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,21.0,13-04,"['192.168.1.254', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,0.0,15-04,"['192.168.1.254', '195.8.30.246', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,2.0,15-04,"['192.168.1.254', '10.217.192.1', '195.8.30.246', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,3.0,15-04,"['192.168.1.254', '10.217.192.1', '195.8.30.246', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,6.0,15-04,"['192.168.1.254', '10.217.192.1', '195.8.30.246', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,8.0,15-04,"['192.168.1.254', '10.217.192.1', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
2.83.109.66,9.0,15-04,"['192.168.1.254', '195.8.30.246', '195.8.30.245', '195.8.0.157', '195.8.10.78', '74.125.245.65', '74.125.245.68', '72.14.239.53', '108.170.253.241', '108.170.230.191']"
200.32.112.236,9.0,13-04,"['192.168.3.1', '192.168.242.23', '192.168.242.29', '200.14.38.201', '200.115.95.158', '172.253.53.33', '172.253.71.15', '8.8.8.8']"
200.32.112.236,11.0,13-04,"['192.168.3.1', '192.168.242.23', '192.168.243.29', '200.14.38.201', '200.115.95.158', '172.253.53.33', '172.253.71.15', '8.8.8.8']"
200.32.112.236,12.0,13-04,"['192.168.3.1', '192.168.242.23', '192.168.242.29', '200.14.38.201', '200.115.95.158', '172.253.53.33', '172.253.71.15', '8.8.8.8']"
200.32.112.236,14.0,13-04,"['192.168.3.1', '192.168.242.23', '192.168.242.29', '200.14.38.201', '200.115.95.158', '172.253.53.33', '172.253.71.15', '8.8.8.8']"
200.32.112.236,15.0,13-04,"['192.168.3.1', '192.168.243.23', '192.168.242.29', '200.14.38.201', '200.115.95.158', '172.253.53.33', '172.253.71.15', '8.8.8.8']"
201.159.120.13,12.0,14-04,"['192.168.2.1', '10.4.0.0', '10.4.41.2', '10.20.41.1', '10.10.20.1', '100.100.99.105', '100.100.99.137', '100.100.99.130', '72.14.242.236', '108.170.245.129', '108.170.229.93', '8.8.8.8']"
201.159.120.13,15.0,14-04,"['192.168.2.1', '10.4.0.0', '10.4.41.2', '10.20.41.1', '10.10.20.1']"
202.65.43.190,12.0,14-04,"['192.168.12.1', '202.65.32.6', '202.65.42.185', '10.253.250.53', '10.253.250.49', '10.253.250.45', '10.253.250.41', '10.253.250.37', '162.249.176.181', '162.249.176.182', '172.16.96.114', '64.132.26.234', '64.132.26.233', '67.16.162.22', '4.68.111.21', '4.68.72.82', '108.170.247.129', '108.170.234.215', '8.8.8.8']"
202.65.43.190,15.0,14-04,"['192.168.12.1', '202.65.32.6', '202.65.32.1', '202.65.42.185', '10.253.250.53', '10.253.250.49', '10.253.250.45', '10.253.250.41', '10.253.250.37', '162.249.176.181', '162.249.176.182', '172.16.96.114', '64.132.26.234', '64.132.26.233', '67.16.162.22', '4.68.111.21', '4.68.72.82', '108.170.247.129', '108.170.234.215', '8.8.8.8']"
202.83.104.94,9.0,13-04,"['192.168.68.254', '172.16.114.1', '45.121.85.2', '132.147.112.107', '132.147.112.198', '209.85.243.99', '108.170.234.69', '8.8.8.8']"
202.83.104.94,11.0,13-04,"['192.168.68.254', '172.16.114.1', '45.121.85.2', '132.147.112.107', '132.147.112.198', '209.85.243.75', '74.125.251.205', '8.8.8.8']"
202.83.104.94,12.0,13-04,"['192.168.68.254', '172.16.114.1', '45.121.85.2', '132.147.112.107', '132.147.112.198', '209.85.243.75', '74.125.251.205', '8.8.8.8']"
204.9.220.36,3.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,5.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.30.138', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,6.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.30.138', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,8.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.30.138', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,9.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.29.161', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,11.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.30.138', '64.125.29.161', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,12.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,14.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.30.138', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
204.9.220.36,15.0,13-04,"['204.9.220.35', '199.180.145.5', '144.121.35.129', '144.121.35.36', '209.66.121.141', '64.125.30.138', '64.125.13.153', '108.170.248.97', '216.239.62.151', '8.8.8.8']"
211.205.153.167,15.0,13-04,"['192.168.88.1', '211.205.153.1', '100.93.5.125', '10.120.0.90', '10.222.21.136', '72.14.222.236', '209.85.245.205', '8.8.8.8']"
211.205.153.167,17.0,13-04,"['192.168.88.1', '211.205.153.1', '100.93.5.125', '10.120.0.90', '10.222.21.136', '10.222.16.187', '72.14.222.236', '209.85.245.205', '8.8.8.8']"
211.205.153.167,18.0,13-04,"['192.168.88.1', '211.205.153.1', '100.93.5.125', '10.120.0.90', '10.222.21.136', '10.222.16.187', '72.14.222.236', '209.85.245.205', '8.8.8.8']"
211.205.153.167,20.0,13-04,"['192.168.88.1', '211.205.153.1', '100.93.5.125', '10.120.0.90', '10.222.21.136', '10.222.16.187', '72.14.222.236', '209.85.245.205', '172.253.64.111', '8.8.8.8']"
211.205.153.167,21.0,13-04,"['192.168.88.1', '211.205.153.1', '100.93.5.125', '10.120.0.90', '10.222.21.136', '10.222.16.187', '72.14.222.236', '209.85.245.205', '172.253.64.111', '8.8.8.8']"
212.1.93.106,9.0,14-04,"['192.168.1.20', '192.168.3.1', '10.0.0.254', '212.1.93.41', '212.1.125.80', '193.25.181.62', '108.170.248.147', '209.85.248.105', '209.85.251.188', '108.170.250.193', '74.125.251.103', '8.8.8.8']"
212.1.93.106,12.0,14-04,"['192.168.1.20', '192.168.3.1', '10.0.0.254', '212.1.93.41', '212.1.125.80', '193.25.181.62', '108.170.248.147', '209.85.248.105', '209.85.251.188', '108.170.250.193', '74.125.251.103', '8.8.8.8']"
212.1.93.106,15.0,14-04,"['192.168.1.20', '192.168.3.1', '10.0.0.254', '212.1.93.41', '212.1.125.80', '193.25.181.62', '108.170.248.147', '108.170.234.224', '216.239.46.121', '108.170.250.193', '74.125.251.103', '8.8.8.8']"
212.26.130.38,21.0,14-04,"['192.168.1.1', '212.26.130.1', '212.26.133.244', '212.26.128.246', '108.170.248.147', '108.170.234.224', '216.239.46.121', '108.170.250.193', '216.239.41.169', '8.8.8.8']"
212.26.130.38,23.0,14-04,"['192.168.1.1', '212.26.130.1', '212.26.133.244', '212.26.128.246', '108.170.248.147', '209.85.248.105', '209.85.251.188', '108.170.250.193', '216.239.41.169', '8.8.8.8']"
212.26.130.38,0.0,15-04,"['192.168.1.1', '212.26.130.1', '212.26.133.244', '212.26.128.246', '108.170.248.147', '108.170.234.206', '216.239.46.121', '108.170.250.193', '216.239.41.169', '8.8.8.8']"
212.26.130.38,2.0,15-04,"['192.168.1.1', '212.26.130.1', '212.26.133.244', '212.26.128.246', '108.170.248.147', '108.170.234.206', '216.239.46.121', '108.170.250.193', '216.239.41.169', '8.8.8.8']"
212.26.130.38,3.0,15-04,"['192.168.1.1', '212.26.130.1', '212.26.133.244', '212.26.128.246', '108.170.248.147', '209.85.248.105', '209.85.251.188', '108.170.250.193', '216.239.41.169', '8.8.8.8']"
212.39.14.2,9.0,14-04,"['212.39.14.1', '10.100.124.4', '212.131.149.85', '80.17.208.194', '172.19.184.154', '172.19.177.16', '195.22.205.116', '74.125.51.148', '216.239.51.7', '216.239.48.229', '8.8.8.8']"
212.39.14.2,12.0,14-04,"['212.39.14.1', '10.100.124.4', '212.131.149.85', '80.17.208.194', '172.19.184.154', '172.19.177.16', '195.22.205.116', '74.125.51.148', '216.239.51.7', '216.239.48.229', '8.8.8.8']"
212.39.14.2,15.0,14-04,"['212.39.14.1', '10.100.124.4', '212.131.149.85', '80.17.208.194', '172.19.184.154', '172.19.177.16', '74.125.51.148', '216.239.51.7', '216.239.48.229', '8.8.8.8']"
212.51.147.216,9.0,13-04,"['192.168.128.1', '212.51.147.1', '82.197.168.161', '82.197.168.201', '77.109.140.92', '82.197.168.223', '77.109.135.214', '74.125.243.129', '172.253.50.5', '8.8.8.8']"
212.51.147.216,11.0,13-04,"['192.168.21.1', '212.51.147.1', '82.197.168.161', '82.197.168.201', '77.109.140.92', '82.197.168.223', '77.109.135.214', '74.125.243.129', '172.253.50.5', '8.8.8.8']"
212.51.147.216,12.0,13-04,"['192.168.21.1', '212.51.147.1', '82.197.168.161', '82.197.168.201', '77.109.140.92', '82.197.168.223', '77.109.135.214', '74.125.243.129', '172.253.50.5', '8.8.8.8']"
212.66.32.150,3.0,14-04,"['212.66.32.149', '212.66.33.57', '212.66.42.50', '31.133.40.82', '31.133.40.250', '108.170.250.146', '209.85.249.158', '216.239.54.46', '8.8.8.8']"
212.66.32.150,5.0,14-04,"['212.66.32.149', '212.66.33.57', '212.66.42.50', '31.133.40.82', '31.133.40.250', '108.170.250.146', '209.85.249.158', '216.239.54.46', '8.8.8.8']"
212.66.32.150,6.0,14-04,"['212.66.32.149', '212.66.33.57', '212.66.42.50', '31.133.40.82', '31.133.40.250', '108.170.250.146', '216.239.50.2', '209.85.254.174', '8.8.8.8']"
212.66.32.150,8.0,14-04,"['212.66.32.149', '212.66.33.57', '212.66.42.50', '31.133.40.82', '31.133.40.250', '108.170.250.146', '209.85.249.158', '216.239.54.46', '8.8.8.8']"
212.66.32.150,9.0,14-04,"['212.66.32.149', '212.66.33.57', '212.66.42.50', '31.133.40.82', '31.133.40.250', '108.170.250.146', '209.85.249.158', '216.239.54.46', '8.8.8.8']"
212.7.0.250,3.0,13-04,"['212.7.0.2', '212.7.29.137', '72.14.217.164', '74.125.244.180', '216.239.51.249', '72.14.233.227', '172.253.66.108', '172.253.70.47', '8.8.8.8']"
212.7.0.250,5.0,13-04,"['212.7.0.2', '212.7.29.137', '72.14.217.164', '74.125.244.180', '216.239.51.249', '72.14.233.201', '172.253.65.82', '216.239.58.53', '8.8.8.8']"
212.7.0.250,6.0,13-04,"['212.7.0.2', '212.7.29.137', '72.14.217.164', '74.125.244.180', '216.239.51.249', '72.14.233.201', '172.253.65.82', '216.239.58.53', '8.8.8.8']"
212.7.0.250,8.0,13-04,"['212.7.0.2', '212.7.29.137', '72.14.217.164', '74.125.244.180', '216.239.51.249', '64.233.175.133', '216.239.48.224', '216.239.58.53', '8.8.8.8']"
212.7.0.250,9.0,13-04,"['212.7.0.2', '212.7.29.137', '72.14.217.164', '74.125.244.180', '216.239.51.249', '72.14.232.195', '74.125.253.94', '216.239.62.9', '8.8.8.8']"
212.74.200.190,21.0,13-04,"['192.168.20.1', '81.201.240.29', '81.201.255.16', '217.8.236.148', '212.188.23.69', '195.34.50.153', '212.188.42.129', '212.188.29.25', '195.34.50.74', '72.14.223.72', '108.170.250.130', '216.239.50.132', '172.253.66.108', '172.253.70.47', '8.8.8.8']"
212.74.200.190,0.0,14-04,"['192.168.20.1', '81.201.240.29', '81.201.255.16', '217.8.236.148', '212.188.23.69', '195.34.50.153', '212.188.42.129', '212.188.29.25', '195.34.50.74', '72.14.223.72', '108.170.250.130', '209.85.255.136', '172.253.65.82', '216.239.47.167', '8.8.8.8']"
212.86.79.78,0.0,14-04,"['10.20.30.1', '212.86.79.65', '172.31.255.1', '192.168.128.41', '192.168.0.157', '192.168.0.254', '10.201.42.237', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.83', '172.253.51.135', '8.8.8.8']"
212.86.79.78,3.0,14-04,"['10.20.30.1', '212.86.79.65', '172.31.255.1', '192.168.128.41', '192.168.0.157', '192.168.0.125', '192.168.0.254', '10.201.42.237', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.83', '172.253.51.135', '8.8.8.8']"
213.127.7.251,6.0,13-04,"['192.168.178.1', '213.51.1.123', '213.51.7.104', '213.51.64.186', '213.46.182.22', '216.239.51.139', '108.170.227.3', '8.8.8.8']"
213.127.7.251,8.0,13-04,"['192.168.178.1', '213.51.1.123', '213.51.7.104', '213.51.64.186', '213.46.182.22', '216.239.51.139', '108.170.227.3', '8.8.8.8']"
213.127.7.251,9.0,13-04,"['192.168.178.1', '213.51.1.123', '213.51.7.104', '213.51.64.186', '213.46.182.22', '216.239.51.139', '108.170.227.3', '8.8.8.8']"
213.132.77.36,18.0,14-04,"['192.168.101.70', '213.132.77.1', '213.132.64.65', '213.132.75.54', '194.186.6.177', '79.104.225.57', '72.14.198.48', '108.170.250.130', '216.239.50.132', '172.253.66.108', '216.239.62.107', '8.8.8.8']"
213.132.77.36,20.0,14-04,"['192.168.101.70', '213.132.77.1', '213.132.64.65', '213.132.75.54', '194.186.6.177', '79.104.225.57', '72.14.198.48', '108.170.250.130', '216.239.50.132', '172.253.66.108', '216.239.62.107', '8.8.8.8']"
213.132.77.36,21.0,14-04,"['192.168.101.70', '213.132.77.1', '213.132.64.65', '213.132.75.54', '194.186.6.177', '79.104.225.57', '72.14.198.48', '108.170.250.130', '209.85.255.136', '172.253.65.82', '172.253.70.47', '8.8.8.8']"
213.145.33.254,6.0,13-04,"['213.145.33.251', '213.145.43.238', '213.145.43.8', '188.254.31.161', '87.226.181.85', '72.14.205.132', '108.170.250.66', '209.85.255.136', '72.14.238.168', '216.239.63.25', '8.8.8.8']"
213.145.33.254,8.0,13-04,"['213.145.33.251', '213.145.43.238', '213.145.43.8', '188.254.31.161', '87.226.181.85', '72.14.205.132', '108.170.250.66', '216.239.50.132', '172.253.65.159', '172.253.51.245', '8.8.8.8']"
213.145.33.254,9.0,13-04,"['213.145.33.251', '213.145.43.238', '213.145.43.8', '188.254.31.161', '87.226.181.85', '72.14.205.132', '108.170.250.66', '216.239.50.132', '172.253.65.159', '172.253.51.245', '8.8.8.8']"
213.177.166.18,9.0,13-04,"['213.177.166.17', '172.16.11.9', '212.3.238.57', '4.68.75.114', '108.170.229.238', '172.253.66.185', '8.8.8.8']"
